T06533	tgl; Thalassovita gelatinovora
T07443	tmd; Thalassovita mediterranea
T04275	hat; Falsihalocynthiibacter arcticus
T08196	palx; Ponticoccus alexandrii
T08282	lsal; Loktanella salsilacus
T09071	lalg; Lentibacter algarum
T09169	try; Pacificoceanicola oceani
T09465	plcg; Palleronia sp. LCG004
T06247	maru; Palleronia sp. THAF1
T09703	rmai; Roseicyclus marinus
T03060	red; Roseicyclus elongatus
T10791	asca; Aliisedimentitalea scapharcae
T10905	acld; Algirhabdus cladophorae
T11112	seoh; Seohaeicola sp. tig00000074
T11822	ssak; Seohaeicola saemankumensis
T11113	matg; Marivita sp. tig00000067
T05925	boo; Rhodophyticola sp. CCM32
T11241	rpoh; Rhodophyticola porphyridii
T11315	ner; Nereida sp. NH-UV-3
T11629	prhd; Phycobium rhodophyticola
T11630	aalc; Aliiphycobium algicola
T11788	tspo; Thalassovivens spotae
T00284	rsp; Cereibacter sphaeroides 2.4.1
T00484	rsh; Cereibacter sphaeroides ATCC 17029
T00512	rsq; Cereibacter sphaeroides ATCC 17025
T00844	rsk; Cereibacter sphaeroides KD131
T07975	cazt; Cereibacter azotoformans
T05669	rbl; Pseudogemmobacter blasticus
T09905	fyt; Fuscovulum ytuae
T00440	pde; Paracoccus denitrificans
T02792	pami; Paracoccus aminophilus
T04781	pye; Paracoccus yeei
T04876	pcon; Paracoccus contaminans
T05233	pzh; Paracoccus zhejiangensis
T05237	paro; Paracoccus tegillarcae
T05276	paru; Paracoccus jeotgali
T05468	pamn; Paracoccus aminovorans
T05551	pmut; Paracoccus mutanolyticus
T05723	pars; Paracoccus suum
T06050	parr; Paracoccus sp. Arc7-R13
T08451	paak; Paracoccus sp. AK26
T06245	pkd; Paracoccus kondratievae
T06495	ppan; Paracoccus pantotrophus
T07041	plia; Paracoccus liaowanqingii
T07521	psan; Paracoccus sanguinis
T07681	pmau; Paracoccus marcusii
T08684	pmeh; Paracoccus methylovorus
T08801	psew; Paracoccus seriniphilus
T08849	psap; Paracoccus saliphilus
T08856	pfis; Paracoccus fistulariae
T08926	paex; Paracoccus aestuarii
T08951	pstl; Paracoccus stylophorae
T08960	palp; Paracoccus alcaliphilus
T09188	pver; Paracoccus versutus
T09265	paez; Paracoccus aerodenitrificans
T09266	pals; Paracoccus albus
T09284	pdim; Paracoccus sediminicola
T09619	pfeo; Paracoccus ferrooxidans
T11345	phoi; Paracoccus homiensis
T11782	pqo; Paracoccus qomolangmaensis
T03229	ptp; Planktomarina temperata
T04143	rsu; Rhodovulum sulfidophilum
T04771	rhm; Rhodovulum sp. MB263
T04813	rhc; Rhodovulum sp. P5
T11157	rhov; Rhodovulum sp. HP10
T04367	rmb; Tritonibacter mobilis
T09466	tsco; Tritonibacter scottomollicae
T04387	daa; Frigidibacter mobilis
T04589	don; Marivivens sp. JLT3646
T10653	malc; Marivivens sp. LCG002
T05514	rbz; Aestuarium zhoushanense
T04697	thw; Thioclava nitratireducens
T06997	tec; Thioclava electrotropha
T10820	tlb; Thioclava litoralis
T04854	lvs; Yoonia vestfoldensis
T10493	yphy; Yoonia phaeophyticola
T10512	yag; Yoonia algicola
T10513	yrh; Yoonia rhodophyticola
T05407	geh; Paragemmobacter aquarius
T07830	gfu; Gemmobacter fulvus
T05742	taw; Tabrizicola piscis
T05779	salo; Silicimonas algicola
T05780	sedi; Parasedimentitalea marina
T09434	ppso; Parasedimentitalea psychrophila
T05861	hml; Haematobacter massiliensis
T05954	pseb; Pseudorhodobacter turbinis
T06129	lit; Qingshengfaniella alkalisoli
T06319	ppru; Paroceanicella profunda
T06463	paed; Pseudohalocynthiibacter aestuariivivens
T06831	pamo; Profundibacter amoris
T06919	poz; Pontivivens ytuae
T06480	mon; Pontivivens nitratireducens
T06943	palw; Pseudooceanicola algae
T06866	pshq; Pseudooceanicola spongiae
T12011	panf; Pseudooceanicola antarcticus
T06971	ppaf; Pelagovum pacificum
T01458	pgv; Polymorphum gilvum
T07138	cact; Cognatishimia activa
T05357	thas; Pukyongiella litopenaei
T06458	hdh; Pikeienuella piscinae
T05128	cmag; Pacificitalea manganoxidans
T07373	fap; Falsirhodobacter algicola
T08063	gce; Gymnodinialimonas ceratoperidinii
T10345	gyj; Gymnodinialimonas sp. 57CJ19
T08148	nsm; Neotabrizicola shimadae
T08444	acro; Aliiroseovarius crassostreae
T08825	aalk; Abyssibius alkaniclasticus
T08989	amyl; Amylibacter sp. IMCC11727
T08414	amaq; Algicella marina
T09173	rhoc; Fontisubflavum oceani
T09279	pbae; Roseinatronobacter sp. S2
T05218	rbg; Roseinatronobacter bogoriensis subsp. barguzinensis
T09625	lvr; Limimaricola variabilis
T10172	bosg; Boseongicola sp. MH-Pat-all_autometa_1-3
T10601	manh; Marinibacterium anthonyi
T11524	masx; Marinibacterium sp. SX1
T06457	faq; Rhodobacteraceae bacterium SC52
T12042	psnu; Pseudopelagicola sp. nBUS_20
T12098	pthr; Piezobacter thermophilus
T08716	sinr; Sinirhodobacter sp. HNIBRBA609
T01213	rcp; Rhodobacter capsulatus
T04631	rhp; Rhodobacter xanthinilyticus
T09602	rbx; Rhodobacterales bacterium HKCCA1288
T00394	mmr; Maricaulis maris
T05786	gak; Glycocaulis alkaliphilus
T10778	gaby; Glycocaulis abyssi
T06775	hyt; Hyphobacterium sp. CCMP332
T10771	oax; Oceanicaulis alexandrii
T10733	frb; Fretibacter rubidus
T10736	apop; Algimonas porphyrae
T11560	lij; Litorimonas sp. RW-G-Af-16
T00397	hne; Hyphomonas neptunium
T00945	hba; Hirschia baltica
T04422	cbot; Candidatus Viadribacter manganicus
T04338	hbc; Hyphomonadaceae bacterium UKL13-1
T00221	zmo; Zymomonas mobilis subsp. mobilis ZM4
T01110	zmn; Zymomonas mobilis subsp. mobilis NCIMB 11163
T01875	zmm; Zymomonas mobilis subsp. mobilis ATCC 10988
T02187	zmb; Zymomonas mobilis subsp. mobilis ATCC 29191
T02932	zmi; Zymomonas mobilis subsp. mobilis CP4 = NRRL B-14023
T03385	zmc; Zymomonas mobilis subsp. mobilis CP4 = NRRL B-14023
T03160	zmr; Zymomonas mobilis subsp. mobilis NRRL B-12526
T01556	zmp; Zymomonas mobilis subsp. pomaceae ATCC 29192
T00322	nar; Novosphingobium aromaticivorans
T01515	npp; Novosphingobium sp. PP1Y
T03399	npn; Novosphingobium pentaromativorans
T04490	nre; Novosphingobium resinovorum
T05550	nov; Novosphingobium sp. P6W
T05635	not; Novosphingobium sp. THN1
T06038	nor; Novosphingobium sp. EMRT-2
T06189	ngf; Novosphingobium ginsenosidimutans
T06443	nog; Novosphingobium sp. Gsoil 351
T07993	ndr; Novosphingobium decolorationis
T08806	nhum; Novosphingobium humi
T09939	nol; Novosphingobium olei
T10206	ncp; Novosphingobium capsulatum
T10689	novo; Novosphingobium sp. ES2-1
T11269	novb; Novosphingobium sp. BL-52-GroH
T11371	nrz; Novosphingobium rhizosphaerae
T12072	naeo; Novosphingobium aeonii
T02498	sphm; Sphingomonas sp. MM-1
T03398	stax; Sphingomonas taxi
T03848	sphi; Sphingomonas hengshuiensis
T03929	ssan; Sphingomonas sanxanigenens
T04479	snj; Sphingomonas sp. NIC1
T04509	smy; Sphingomonas melonis
T04760	span; Sphingomonas panacis
T04828	skr; Sphingomonas koreensis
T04824	splm; Sphingomonas sp. LM7
T04954	splk; Sphingomonas sp. LK11
T04987	spkc; Sphingomonas sp. KC8
T05307	sphc; Sphingomonas psychrotolerans
T05685	sphf; Sphingomonas sp. FARSPH
T05706	spha; Sphingomonas paeninsulae
T06034	spau; Sphingomonas paucimobilis
T06880	slut; Sphingomonas lutea
T07014	srhi; Sphingomonas rhizophila
T07071	slan; Sphingomonas lacunae
T07072	sdh; Sphingomonas daechungensis
T07077	ssed; Sphingomonas sediminicola
T07078	spap; Sphingomonas alpina
T07168	sxa; Sphingomonas xanthus
T07288	spai; Sphingomonas panacisoli
T07460	spii; Sphingomonas piscis
T07461	ssin; Sphingomonas sinipercae
T07540	ssau; Sphingomonas sabuli
T07559	sari; Sphingomonas aliaeris
T07798	schy; Sphingomonas changnyeongensis
T07976	ssua; Sphingomonas suaedae
T08354	sbin; Sphingomonas bisphenolicum
T08450	saer; Sphingomonas aerolata
T08557	smor; Sphingomonas morindae
T08593	sglc; Sphingomonas glaciei
T08594	sqo; Sphingomonas qomolangmaensis
T08607	scab; Sphingomonas cannabina
T08717	srad; Sphingomonas radiodurans
T08811	shan; Sphingomonas hankookensis
T08850	snap; Sphingomonas naphthae
T08862	snos; Sphingomonas nostoxanthinifaciens
T08944	sdon; Sphingomonas donggukensis
T09609	ssag; Sphingomonas sanguinis
T09690	sabi; Sphingomonas abietis
T10507	saap; Sphingomonas sp. AAP5
T10953	spnb; Sphingomonas sp. NIBR02145
T11042	spcl; Sphingomonas sp. CL5.1
T11062	sprr; Sphingomonas sp. R1
T11063	spmb; Sphingomonas sp. M1-B02
T11422	spso; Sphingomonas sp. So64.6b
T11466	spms; Sphingomonas sp. MS122
T11733	spjn; Sphingomonas sp. J315
T11838	slid; Sphingomonas lindongxini
T11839	swu; Sphingosinicella wutangchuni
T11863	spnw; Sphingomonas sp. NBWT7
T11876	spge; Sphingomonas sp. gentR
T12015	spaf; Sphingomonas paludis
T12016	sder; Sphingomonas degradans
T04089	cij; Citromicrobium sp. JL477
T04967	sphj; Tardibacter chloracetimidivorans
T06455	hgn; Hankyongella ginsenosidimutans
T09799	acob; Candidatus Andeanibacterium colombiense
T10187	ssaa; Stakelama saccharophila
T06464	spzr; Stakelama tenebrarum
T10589	acoa; Alterisphingorhabdus coralli
T11658	splw; Sphingosinithalassobacter sp. LHW66-3
T00361	sal; Sphingopyxis alaskensis
T03542	sphk; Sphingopyxis fribergensis
T04069	sphp; Sphingopyxis sp. 113P3
T04104	smag; Sphingopyxis macrogoltabida EY-1
T04627	smaz; Sphingopyxis macrogoltabida 203
T04307	ster; Sphingopyxis terrae subsp. terrae
T04372	sgi; Sphingopyxis granuli
T04913	sphq; Sphingopyxis sp. QXT-31
T05382	spho; Sphingopyxis sp. MG
T06315	sphx; Sphingopyxis sp. PAMC25046
T09492	sina; Sphingopyxis indica
T10392	speg; Sphingopyxis sp. EG6
T10393	spfd; Sphingopyxis sp. FD7
T10439	spbs; Sphingopyxis sp. BSN-002
T10625	spus; Sphingopyxis sp. USTB-05
T10726	spog; Sphingopyxis sp. OPL5
T10727	spyf; Sphingopyxis sp. YF1
T10764	spjj; Sphingopyxis sp. J-6
T05531	sphu; Uncultured Sphingopyxis sp. UC10
T00538	swi; Rhizorhabdus wittichii RW1
T05200	sphd; Rhizorhabdus wittichii DC-6
T05084	rdi; Rhizorhabdus dicambivorans
T01201	sjp; Sphingobium indicum UT26S
T04604	sinb; Sphingobium indicum B90A
T01522	sch; Sphingobium chlorophenolicum
T01622	ssy; Sphingobium sp. SYK-6
T03855	syb; Sphingobium sp. YBL2
T04194	sbd; Sphingobium wenxiniae
T04383	spmi; Sphingobium sp. MI1205
T04432	sphb; Sphingobium sp. EP60837
T04461	sphr; Sphingobium sp. RAC03
T04965	spht; Sphingobium sp. TKS
T05146	shyd; Sphingobium xenophagum
T05170	sya; Sphingobium yanoikuyae
T05301	sclo; Sphingobium cloacae
T05858	spyg; Sphingobium sp. YG1
T06343	sufl; Sphingobium fuliginis ATCC 27551
T06985	sbar; Sphingobium fuliginis KK22
T06684	sami; Sphingobium amiense
T07582	spph; Sphingobium phenoxybenzoativorans
T10291	spag; Sphingobium sp. AntQ-1
T10467	spca; Sphingobium sp. CAP-1
T10811	sprs; Sphingobium sp. RSMS
T10812	spjs; Sphingobium sp. JS3065
T10837	spwt; Sphingobium sp. WTD-1
T11324	spta; Sphingobium sp. TA15
T04317	sphg; Sphingorhabdus sp. M41
T04949	sfla; Sphingorhabdus sp. SMR4y
T05308	sphy; Sphingorhabdus sp. YGSMI21
T09898	slaa; Sphingorhabdus lacus
T07111	parj; Parasphingorhabdus cellanae
T07423	phao; Parasphingorhabdus halotolerans
T04602	sphl; Allosphingorhabdus lutea
T04450	blas; Blastomonas sp. RAC04
T05612	bfw; Blastomonas fulva
T06669	palg; Parasphingopyxis algicola
T09836	parp; Parasphingopyxis sp. CP4
T09809	sflv; Allosphingosinicella flava
T11086	smat; Sphingomicrobium maritimum
T05811	smic; Sphingosinicella microcystinivorans
T05826	sphs; Sphingosinicella sp. BN140058
T06739	sand; Sandaracinobacteroides saxicola
T07387	poq; Polymorphobacter sp. PAMC 29334
T08573	pmea; Glacieibacterium megasporae
T04070	aep; Altererythrobacter epoxidivorans
T05671	alb; Altererythrobacter sp. B11
T06465	alh; Altererythrobacter sp. BO-6
T09134	arue; Altererythrobacter rubellus
T10199	altn; Altererythrobacter sp. N1
T10597	altc; Altererythrobacter arenosus
T03925	aay; Croceibacterium atlanticum
T03951	amx; Pelagerythrobacter marensis
T08297	pmas; Pelagerythrobacter marinus
T04447	anh; Paraurantiacibacter namhicola
T04466	ado; Tsuneonella dongtanensis
T07616	tfv; Tsuneonella flava
T03964	cna; Croceicoccus naphthovorans
T04890	cman; Croceicoccus marinus
T03997	ery; Aurantiacibacter atlanticus
T04581	egn; Aurantiacibacter gangjinensis
T04986	efv; Qipengyuania flava
T08274	qci; Qipengyuania citrea
T08950	qsp; Qipengyuania spongiae
T09808	qso; Qipengyuania soli
T09825	qar; Qipengyuania aurantiaca
T09826	qge; Qipengyuania gelatinilytica
T09867	qps; Qipengyuania psychrotolerans
T10368	qxi; Qipengyuania xiapuensis
T10896	qpr; Qipengyuania profunda
T11546	qip; Qipengyuania rhodophyticola
T11547	qid; Qipengyuania algicola
T00315	eli; Erythrobacter litoralis HTCC2594
T04740	elq; Erythrobacter litoralis DSM 8509
T05511	erk; Erythrobacter sp. KY5
T05587	err; Erythrobacter aureus
T06318	erf; Erythrobacter sp. THAF29
T06812	emv; Erythrobacter mangrovi
T04416	pns; Erythrobacter neustonensis
T10266	eryt; Erythrobacter sp. JK5
T10298	eryz; Erythrobacter sp. 3-20A1M
T10668	erys; Erythrobacter sp. SDW2
T10682	erq; Erythrobacter sp. BLCC-B19
T04468	porl; Porphyrobacter sp. LM 6
T05364	phz; Porphyrobacter sp. HT-58-2
T06153	pot; Porphyrobacter sp. YT40
T09981	porc; Porphyrobacter sp. CACIAM 03H1
T11728	poru; Porphyrobacter sp. ULC335
T05741	ntd; Caenibius tardaugens
T08345	caen; Caenibius sp. WL
T09518	aflv; Pseudoblastomonas flavescens
T09636	bmaa; Pseudoblastomonas marina
T11164	paui; Parerythrobacter aurantius
T10954	ebk; Erythrobacteraceae bacterium WH01K
T00230	gox; Gluconobacter oxydans 621H
T02348	goh; Gluconobacter oxydans H24
T03563	goy; Gluconobacter oxydans DSM 3504
T04736	gal; Gluconobacter albidus
T06199	gti; Gluconobacter thailandicus
T07169	gsp; Gluconobacter sphaericus
T08020	gfa; Gluconobacter frateurii
T11484	gjo; Gluconobacter japonicus
T00392	gbe; Granulibacter bethesdensis CGDNIH1
T03083	gbh; Granulibacter bethesdensis CGDNIH2
T03155	gbc; Granulibacter bethesdensis NIH3.1
T03156	gbs; Granulibacter bethesdensis CGDNIH4
T00631	gdi; Gluconacetobacter diazotrophicus PA1 5 (Brazil)
T00798	gdj; Gluconacetobacter diazotrophicus PA1 5 (JGI)
T01631	gxy; Komagataeibacter medellinensis
T03044	gxl; Komagataeibacter xylinus
T04737	kna; Komagataeibacter nataicola
T04893	keu; Komagataeibacter europaeus
T05634	ksc; Komagataeibacter saccharivorans
T06497	kre; Komagataeibacter rhaeticus
T08952	koi; Komagataeibacter oboediens
T11177	ksu; Komagataeibacter sucrofermentans
T11828	kdo; Komagataeibacter diospyri
T00988	apt; Acetobacter pasteurianus IFO 3283-01
T01818	apw; Acetobacter pasteurianus IFO 3283-01-42C
T01812	apf; Acetobacter pasteurianus IFO 3283-03
T01813	apu; Acetobacter pasteurianus IFO 3283-07
T01814	apg; Acetobacter pasteurianus IFO 3283-12
T01815	apq; Acetobacter pasteurianus IFO 3283-22
T01816	apx; Acetobacter pasteurianus IFO 3283-26
T01817	apz; Acetobacter pasteurianus IFO 3283-32
T02786	apk; Acetobacter pasteurianus 386B
T04217	asz; Acetobacter senegalensis
T04478	asv; Acetobacter oryzifermentans
T04735	aace; Acetobacter aceti
T04751	aper; Acetobacter persici
T05180	apom; Acetobacter pomorum
T05181	ato; Acetobacter tropicalis
T05523	aasc; Acetobacter ascendens
T05544	acet; Acetobacter sp. JWB
T06324	aot; Acetobacter orientalis
T06445	aoy; Acetobacter oryzoeni
T07989	acek; Acetobacter vaccinii
T11583	aghn; Acetobacter ghanensis
T04138	abg; Asaia bogorensis
T12000	aply; Asaia platycodi
T04547	kba; Kozakia baliensis
T04705	nch; Neoasaia chiangmaiensis
T05684	coq; Commensalibacter melissae AMU001
T06375	comm; Commensalibacter melissae ESL0284
T06079	ntn; Neokomagataea tanensis
T06092	neh; Oecophyllibacter saccharovorans
T06080	ssam; Swingsia samuiensis
T06093	swf; Formicincola oecophyllae
T06372	bob; Bombella sp. ESL0368
T06386	bomb; Aristophania vespae
T07040	ebla; Entomobacter blattae
T07054	lck; Lichenicola cladoniae
T06979	kha; Novacetimonas hansenii
T08091	parz; Parasaccharibacter sp. TMW 2.1888
T08162	rap; Rhodovastum atsumiense
T09554	kdp; Candidatus Kirkpatrickella diaphorinae
T09784	ngu; Nguyenibacter sp. L1
T00527	acr; Acidiphilium cryptum
T01446	amv; Acidiphilium multivorum
T08719	acim; Acidocella sp. MX-AZ03
T04615	rgi; Roseomonas gilardii
T05160	ros; Roseomonas sp. FDAARGOS_362
T06208	rmuc; Roseomonas mucosa
T08030	rmt; Roseomonas marmotae
T08992	rfl; Roseomonas fluvialis
T08750	rcv; Teichococcus cervicalis
T11744	rcd; Roseomonas cutis
T08103	srf; Sediminicoccus rosea
T07340	elio; Elioraea tepida
T06078	shum; Allostella humosa
T06335	svc; Allostella vacuolata
T07954	stel; Allostella sp. ATCC 35155
T01169	azl; Azospirillum sp. B510
T01658	ali; Azospirillum lipoferum
T02152	abs; Azospirillum baldaniorum Sp245
T03288	abq; Azospirillum brasilense Az39
T04566	abf; Azospirillum brasilense Sp 7
T04091	ati; Azospirillum thiophilum
T04409	ahu; Azospirillum humicireducens
T05449	azt; Azospirillum sp. TSH58
T05500	azm; Azospirillum ramasamyi
T05917	azz; Azospirillum thermophilum
T06782	aoz; Azospirillum oryzae
T08628	aare; Azospirillum argentinense
T09516	azs; Azospirillum sp. TSH100
T10588	azp; Azospirillum sp. TSA2s
T10877	adj; Azospirillum doebereinerae
T04935	nao; Nitrospirillum viridazoti
T05262	ncb; Niveispirillum cyanobacteriorum
T07020	skt; Skermanella cutis
T07652	smuc; Skermanella mucosa
T07666	sroe; Skermanella rosea
T00310	rru; Rhodospirillum rubrum ATCC 11170
T02006	rrf; Rhodospirillum rubrum F11
T00785	rce; Rhodospirillum centenum
T01851	rpm; Pararhodospirillum photometricum
T02960	mgy; Magnetospirillum gryphiswaldense MSR-1 v2
T05662	mgry; Magnetospirillum gryphiswaldense MSR-1
T04231	magx; Magnetospirillum sp. XM-1
T04817	magn; Magnetospirillum sp. ME-1
T02365	thal; Candidatus Endolissoclinum faulkneri L2
T04221	efk; Candidatus Endolissoclinum faulkneri L5
T06089	fer; Ferrovibrio terrae
T06717	dex; Defluviicoccus sp. SSA4
T06814	dvn; Defluviicoccus vanus
T10567	acru; Aerophototrophica crusticola
T10848	aalu; Algihabitans albus
T00305	mag; Paramagnetospirillum magneticum
T04366	hjo; Haematospirillum jordaniae
T06396	htq; Hypericibacter terrae
T06413	hadh; Hypericibacter adhaerens
T03639	txi; Thalassospira xiamenensis
T05224	thac; Thalassospira marina
T05581	tii; Thalassospira indica
T08364	thai; Thalassospira sp. A40-3
T09476	tlu; Thalassospira lucentensis
T09750	ttb; Thalassospira tepidiphila
T10246	thgo; Thalassospira sp. GO-4
T11046	thad; Thalassospira sp. B30-1
T03795	magq; Magnetospira sp. QH-2
T08892	vsu; Varunaivibrio sulfuroxidans
T08369	naci; Nisaea acidiphila
T09627	thar; Thalassobaculum sp. OXR-137
T12017	thaf; Terasakiella halodenitrificans (SeqCode)
T02128	tmo; Tistrella mobilis
T11986	tbj; Tistrella bauzanensis
T11297	mvp; Marinivivus vitaminiproducens
T01298	pbr; Parvularcula bermudensis
T08821	hfl; Hyphococcus flavus
T10776	hfo; Hyphococcus formosus
T00257	pub; Candidatus Pelagibacter ubique
T01465	pel; Candidatus Pelagibacter sp. IMCC9063
T06537	peg; Candidatus Pelagibacter giovannonii
T11425	pela; Candidatus Pelagibacter sp. RS39
T02249	apc; Alpha proteobacterium HIMB59
T02250	apm; Alpha proteobacterium HIMB5
T06024	ecog; Paremcibacter congregatus
T08836	paqi; Pseudemcibacter aquimaris
T01207	apb; Candidatus Puniceispirillum marinum
T11339	pond; Candidatus Ponderosibacter sp. Uisw_141_02
T11558	levi; Candidatus Levibacter sp. Uisw_134_01
T08200	snea; Sneathiella marina
T08324	koz; Kordiimonas sp. SCSIO 12610
T09370	tmk; Temperatibacter marinus
T09793	gso; Gimibacter soli
T11151	minw; Minwuia sp. contig_746
T00810	afr; Acidithiobacillus ferrooxidans ATCC 23270
T00758	afe; Acidithiobacillus ferrooxidans ATCC 53993
T01581	acu; Acidithiobacillus caldus SM-1
T03561	acz; Acidithiobacillus caldus ATCC 51756
T01595	afi; Acidithiobacillus ferrivorans
T05847	afj; Acidithiobacillus ferridurans
T06281	atx; Acidithiobacillus thiooxidans
T07843	afp; Acidithiobacillus ferriphilus
T08616	aciy; Acidithiobacillus sp. YTS05
T10957	afh; Acidithiobacillus ferrianus
T11327	asuu; Acidithiobacillus sulfuriphilus
T11526	acms; Acidithiobacillus sp. M4-SHS-6
T11768	afer; Acidithiobacillus ferruginosus
T11923	asib; Acidithiobacillus sibiricus
T05212	maes; Mariprofundus aestuarium
T05213	mfn; Mariprofundus ferrinatatus
T05630	htl; Hydrogenophilus thermoluteolus
T00427	mgm; Magnetococcus marinus
T00008	hpy; Helicobacter pylori 26695
T02282	heo; Helicobacter pylori 26695
T00020	hpj; Helicobacter pylori J99
T00365	hpa; Helicobacter pylori HPAG1
T00742	hps; Helicobacter pylori Shi470
T02037	hhp; Helicobacter pylori Shi112
T02038	hhq; Helicobacter pylori Shi169
T02039	hhr; Helicobacter pylori Shi417
T00777	hpg; Helicobacter pylori G27
T00786	hpp; Helicobacter pylori P12
T00950	hpb; Helicobacter pylori B38
T01262	hpl; Helicobacter pylori B8
T01322	hpc; Helicobacter pylori PeCan4
T02036	hca; Helicobacter pylori PeCan18
T01323	hpm; Helicobacter pylori SJM180
T01798	hpe; Helicobacter pylori ELS37
T01892	hpo; Helicobacter pylori 35A
T01893	hpi; Helicobacter pylori 908
T01913	hpq; Helicobacter pylori 2017
T01914	hpw; Helicobacter pylori 2018
T01894	hpu; Helicobacter pylori Cuz20
T01910	hef; Helicobacter pylori F16
T01895	hpf; Helicobacter pylori F30
T01911	heq; Helicobacter pylori F32
T01912	hex; Helicobacter pylori F57
T01897	hpt; Helicobacter pylori Sat464
T01898	hpz; Helicobacter pylori 52
T01899	hpv; Helicobacter pylori v225d
T01915	hpx; Helicobacter pylori 83
T01916	hen; Helicobacter pylori SNT49
T01896	hph; Helicobacter pylori Lithuania75
T01917	heg; Helicobacter pylori Gambia94/24
T01918	hpn; Helicobacter pylori India7
T01919	hep; Helicobacter pylori Puno120
T01920	heu; Helicobacter pylori Puno135
T01921	hes; Helicobacter pylori SouthAfrica7
T02807	hpys; Helicobacter pylori SouthAfrica20
T02035	hcn; Helicobacter pylori HUP-B14
T02082	hpd; Helicobacter pylori 51
T02130	hey; Helicobacter pylori XZ274
T02317	her; Helicobacter pylori Rif1
T02318	hei; Helicobacter pylori Rif2
T02352	hpya; Helicobacter pylori Aklavik117
T02353	hpyk; Helicobacter pylori Aklavik86
T02510	hpyo; Helicobacter pylori OK113
T02542	hpyl; Helicobacter pylori OK310
T03182	hpyb; Helicobacter pylori oki102
T03723	hpyc; Helicobacter pylori oki112
T03724	hpyd; Helicobacter pylori oki128
T03725	hpye; Helicobacter pylori oki154
T03726	hpyf; Helicobacter pylori oki422
T03727	hpyg; Helicobacter pylori oki673
T03728	hpyh; Helicobacter pylori oki828
T03729	hpyj; Helicobacter pylori oki898
T02658	hpyr; Helicobacter pylori UM032
T02659	hpyi; Helicobacter pylori UM037
T02660	hpyu; Helicobacter pylori UM066
T02661	hpym; Helicobacter pylori UM299
T02757	hem; Helicobacter pylori UM298
T02939	heb; Helicobacter pylori BM012A
T02940	hez; Helicobacter pylori BM012S
T00133	hhe; Helicobacter hepaticus
T00371	hac; Helicobacter acinonychis
T01191	hms; Helicobacter mustelae
T01375	hfe; Helicobacter felis
T01540	hbi; Helicobacter bizzozeronii
T02032	hce; Helicobacter cetorum MIT 00-7128
T02033	hcm; Helicobacter cetorum MIT 99-5656
T02034	hcp; Helicobacter cinaedi PAGU611
T02494	hcb; Helicobacter cinaedi CCUG 18818 = ATCC BAA-847
T02626	hhm; Helicobacter heilmannii
T04174	hty; Helicobacter typhlonius
T04788	hbl; Helicobacter bilis
T05516	had; Helicobacter apodemus
T05984	het; Helicobacter enhydrae
T06600	hcl; Helicobacter cholecystus
T07030	hwi; Helicobacter winghamensis
T07888	hsh; Helicobacter suis
T08673	hpul; Helicobacter pullorum
T08780	hail; Helicobacter ailurogastricus
T10843	hfi; Helicobacter felistomachi
T10844	hga; Helicobacter gastrofelis
T10845	hgs; Helicobacter gastrocanis
T11030	hmy; Helicobacter mastomyrinus
T00146	wsu; Wolinella succinogenes
T00298	tdn; Sulfurimonas denitrificans
T01316	sua; Sulfurimonas autotrophica
T06240	suln; Sulfurimonas xiamenensis
T06298	sulg; Sulfurimonas lithotrophica
T06373	sulc; Sulfurimonas sp. CVO
T06862	spal; Sulfurimonas paralvinellae
T07337	ssei; Sulfurimonas sediminis
T07552	sbal; Candidatus Sulfurimonas baltica
T07564	smas; Candidatus Sulfurimonas marisnigri
T08627	smax; Sulfurimonas marina
T08902	saqt; Sulfurimonas aquatica
T11008	sdiz; Sulfurimonas diazotrophicus
T01370	sku; Sulfuricurvum kujiense
T02537	sulr; Candidatus Sulfuricurvum sp. RIFRC-1
T11199	tzh; Thiomicrolovo zhangzhouensis
T11233	tsul; Thiomicrolovo sulfuroxydans
T11234	tsub; Thiomicrolovo subterrani
T11235	timm; Thiomicrolovo immobilis
T11200	hmz; Hydrocurvibacter mobilis
T11236	hsj; Hydrocurvibacter sulfurireducens
T11201	sji; Sulfonitrofixus jiaomeiensis
T00026	cje; Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
T02302	cjb; Campylobacter jejuni subsp. jejuni NCTC 11168-BN148
T00461	cjj; Campylobacter jejuni subsp. jejuni 81-176
T00597	cju; Campylobacter jejuni subsp. jejuni 81116
T01372	cjn; Campylobacter jejuni subsp. jejuni ICDCCJ07001
T01854	cji; Campylobacter jejuni subsp. jejuni IA3902
T01855	cjm; Campylobacter jejuni subsp. jejuni M1
T01856	cjs; Campylobacter jejuni subsp. jejuni S3
T02264	cjp; Campylobacter jejuni subsp. jejuni PT14
T02841	cjej; Campylobacter jejuni subsp. jejuni 00-2426
T02842	cjeu; Campylobacter jejuni subsp. jejuni 00-2538
T02843	cjen; Campylobacter jejuni subsp. jejuni 00-2544
T02844	cjei; Campylobacter jejuni subsp. jejuni 00-2425
T03187	cjer; Campylobacter jejuni subsp. jejuni R14
T03388	cjv; Campylobacter jejuni subsp. jejuni MTVDSCj20
T03744	cjy; Campylobacter jejuni subsp. jejuni YH001
T03745	cjq; Campylobacter jejuni subsp. jejuni 35925B2
T03791	cjl; Campylobacter jejuni subsp. jejuni 00-1597
